tournament_year,player1_name,player2_name,weight
all_time,Harvey J.,Priestley D.,3
all_time,Harvey J.,Anderson B.,3
all_time,Harvey J.,Verrier G.,3
all_time,Harvey J.,Harrington R.,3
all_time,Harvey J.,Watkins J.,3
all_time,Harvey J.,Beaton S.,3
all_time,Harvey J.,Part J.,3
all_time,Harvey J.,Holden M.,3
all_time,Harvey J.,Burgess S.,3
all_time,Harvey J.,Askew D.,3
all_time,Harvey J.,Spiolek K.,3
all_time,Harvey J.,Seyler T.,3
all_time,Brown S.,Lazarenko C.,3
all_time,Brown S.,Spiolek K.,3
all_time,Brown S.,Robinson H.,3
all_time,Brown S.,Stoddart G.,3
all_time,Brown S.,Warriner-Little A.,4
all_time,Brown S.,Watkins J.,3
all_time,Brown S.,Harvey J.,3
all_time,Brown S.,Deller K.,3
all_time,Brown S.,Platt D.,3
all_time,Brown S.,Bristow E.,3
all_time,Brown S.,Petersen D.,3
all_time,Mawson G.,Gardner R.,3
all_time,Mawson G.,Lowe J.,3
all_time,Mawson G.,Gionzon J.,3
all_time,Harrington R.,Burgess S.,4
all_time,Harrington R.,Roy A.,3
all_time,Harrington R.,Deller K.,7
all_time,Harrington R.,Evison P.,4
all_time,Harrington R.,Ferrell J.,3
all_time,Harrington R.,Harvey J.,3
all_time,Harrington R.,Priestley D.,7
all_time,Harrington R.,Butler L.,3
all_time,Harrington R.,Justice N.,3
all_time,Harrington R.,Bristow E.,4
all_time,Harrington R.,Downs S.,3
all_time,Harrington R.,Part J.,3
all_time,Harrington R.,Anderson B.,3
all_time,Harrington R.,Lowe J.,3
all_time,Stoddart G.,Butler L.,3
all_time,Stoddart G.,Wilson J.,3
all_time,Stoddart G.,Harrington R.,3
all_time,Stoddart G.,King G.,3
all_time,Stoddart G.,Taylor P.,3
all_time,Stoddart G.,Lauby D. Sr.,3
all_time,Manning M.,Stoddart G.,3
all_time,Manning M.,Hamilton A.,3
all_time,Manning M.,Palfreyman L.,3
all_time,Lowe J.,Lim P.,4
all_time,Lowe J.,Kirby T.,4
all_time,Lowe J.,Smith D.,7
all_time,Lowe J.,Wilson J.,3
all_time,Lowe J.,Butler L.,3
all_time,Lowe J.,Verwey J.,3
all_time,Lowe J.,Fitton L.,4
all_time,Lowe J.,Manley P.,3
all_time,Lowe J.,Spedding G.,3
all_time,Lowe J.,Deller K.,3
all_time,Lowe J.,Larsson D.,3
all_time,Lowe J.,Petersen D.,3
all_time,Lowe J.,Gorbunov D.,3
all_time,Allsopp D.,Lazarenko C.,3
all_time,Spiolek K.,Deller K.,6
all_time,Spiolek K.,Smith D.,3
all_time,Spiolek K.,Downs S.,3
all_time,Spiolek K.,Butler L.,3
all_time,Spiolek K.,Brown S.,3
all_time,Deller K.,Anderson B.,3
all_time,Deller K.,Robinson H.,3
all_time,Deller K.,Manning M.,3
all_time,Deller K.,Stoddart G.,3
all_time,Deller K.,Taylor P.,7
all_time,Deller K.,Jones W.,3
all_time,Deller K.,Burnett R.,3
all_time,Deller K.,Mawson G.,3
all_time,Downs S.,Robinson H.,3
all_time,Downs S.,Harrington R.,3
all_time,Downs S.,Deller K.,3
all_time,Evison P.,Smith D.,3
all_time,Evison P.,Lim P.,3
all_time,Evison P.,Part J.,3
all_time,Evison P.,Priestley D.,3
all_time,Evison P.,Harvey J.,3
all_time,Evison P.,Lazarenko C.,4
all_time,Evison P.,Raw S.,4
all_time,Evison P.,Lowe J.,4
all_time,Evison P.,Mawson G.,3
all_time,Evison P.,Harrington R.,3
all_time,Evison P.,Spiolek K.,3
all_time,Evison P.,Stoddart G.,3
all_time,Evison P.,Brown S.,3
all_time,Evison P.,Burrows K.,3
all_time,Evison P.,Umberger J.,3
all_time,Evison P.,Landers M.,3
all_time,Evison P.,Mardle W.,3
all_time,Evison P.,Verrier G.,3
all_time,Roy A.,Lloyd C.,3
all_time,Roy A.,Askew D.,3
all_time,Roy A.,Raw S.,3
all_time,Roy A.,Harding R.,3
all_time,Roy A.,McDine K.,3
all_time,Roy A.,Part J.,3
all_time,Roy A.,Parry W.,3
all_time,Roy A.,Burnett R.,3
all_time,Roy A.,Tabern A.,3
all_time,Lauby D. Sr.,Manning M.,3
all_time,Lim P.,Part J.,3
all_time,Lim P.,Warriner-Little A.,3
