tournament_year,player1_name,player2_name,weight
Network 2_extract,Part J.,Beaton S.,1
Network 2_extract,Part J.,Manning M.,1
Network 2_extract,Part J.,Warriner-Little A.,1
Network 2_extract,Part J.,Smith D.,1
Network 2_extract,Part J.,Lloyd C.,1
Network 2_extract,Part J.,Bunyard J.,1
Network 2_extract,Smith D.,Anderson B.,1
Network 2_extract,Smith D.,Fitton L.,1
Network 2_extract,Smith D.,Priestley D.,1
Network 2_extract,Smith D.,Baxter R.,1
Network 2_extract,Smith D.,Lim P.,1
Network 2_extract,Smith D.,Evison P.,1
Network 2_extract,Smith D.,Taylor P.,1
Network 2_extract,Smith D.,Part J.,1
Network 2_extract,Smith D.,Lazarenko C.,1
Network 2_extract,Brown S.,Platt D.,1
Network 2_extract,Brown S.,Bristow E.,1
Network 2_extract,Justice N.,Burgess S.,1
Network 2_extract,Justice N.,Allsopp D.,1
Network 2_extract,Manning M.,Hamilton A.,1
Network 2_extract,Manning M.,Palfreyman L.,1
Network 2_extract,Whatley S.,Holden M.,1
Network 2_extract,Whatley S.,Sams L.,1
Network 2_extract,Maish S.,Lazarenko C.,1
Network 2_extract,Maish S.,Payne T.,1
Network 2_extract,Lloyd C.,Mardle W.,1
Network 2_extract,Lloyd C.,Mason C.,1
Network 2_extract,Lloyd C.,Verwey J.,1
Network 2_extract,Lloyd C.,Evison P.,1
Network 2_extract,Lloyd C.,Anderson B.,1
Network 2_extract,Lloyd C.,Manley P.,1
Network 2_extract,Lloyd C.,Burnett R.,1
Network 2_extract,Mason C.,Clark J.,1
Network 2_extract,Mason C.,Part J.,1
Network 2_extract,Verwey J.,Forde A.,1
Network 2_extract,Evison P.,Landers M.,1
Network 2_extract,Evison P.,Mardle W.,1
Network 2_extract,Evison P.,Verrier G.,1
Network 2_extract,Manley P.,Schenk J.,1
Network 2_extract,Manley P.,Anderson B.,1
Network 2_extract,Manley P.,Deller K.,1
Network 2_extract,Manley P.,Atwood W.,1
Network 2_extract,Manley P.,Whitlock S.,1
Network 2_extract,Manley P.,Taylor P.,1
Network 2_extract,Manley P.,Brown S.,1
Network 2_extract,Manley P.,Harvey J.,1
Network 2_extract,Manley P.,Priestley D.,1
Network 2_extract,Manley P.,Evison P.,1
Network 2_extract,Ovens D.,Dudbridge M.,1
Network 2_extract,Ovens D.,Holden M.,1
Network 2_extract,Ovens D.,Roy A.,1
Network 2_extract,Ovens D.,Smith D.,1
Network 2_extract,Ovens D.,Burnett R.,1
Network 2_extract,Ovens D.,Jenkins A.,1
Network 2_extract,Holden M.,Wade J.,1
Network 2_extract,Holden M.,Smith D.,1
Network 2_extract,Jenkins A.,Evison P.,1
Network 2_extract,Jenkins A.,Anderson B.,1
Network 2_extract,Jenkins A.,Mason C.,1
Network 2_extract,Harding R.,Robinson M.,1
Network 2_extract,Baxter R.,Anderson B.,1
Network 2_extract,Baxter R.,Jenkins T.,1
Network 2_extract,Baxter R.,Painter K.,1
Network 2_extract,Baxter R.,Clarys E.,1
Network 2_extract,Baxter R.,Manning M.,1
Network 2_extract,Baxter R.,Manley P.,1
Network 2_extract,Clarys E.,Walsh M.,1
Network 2_extract,Clarys E.,Lauby D. Sr.,1
Network 2_extract,Schenk J.,Hamilton A.,1
Network 2_extract,Beaton S.,Hamilton A.,1
Network 2_extract,Beaton S.,Dudbridge M.,1
Network 2_extract,Beaton S.,Anderson B.,1
Network 2_extract,Clark J.,Matsunaga Y.,1
Network 2_extract,Lazarenko C.,Cummings S.,1
Network 2_extract,Scholten R.,Ovens D.,1
Network 2_extract,Scholten R.,Harvey J.,1
Network 2_extract,Scholten R.,Sams L.,1
Network 2_extract,Scholten R.,Warriner-Little A.,1
Network 2_extract,Scholten R.,Askew D.,1
Network 2_extract,Scholten R.,Burgess S.,1
Network 2_extract,Scholten R.,Lazarenko C.,1
Network 2_extract,Scholten R.,Harrington R.,1
Network 2_extract,Harvey J.,Beaton S.,1
Network 2_extract,Harvey J.,Part J.,1
Network 2_extract,Harvey J.,Holden M.,1
Network 2_extract,Harvey J.,Burgess S.,1
Network 2_extract,Harvey J.,Askew D.,1
Network 2_extract,Harvey J.,Lowe J.,1
Network 2_extract,Harvey J.,Spiolek K.,1
Network 2_extract,Askew D.,Mason C.,1
Network 2_extract,Askew D.,Deller K.,1
Network 2_extract,Askew D.,Beaton S.,1
Network 2_extract,Askew D.,Taylor P.,1
Network 2_extract,Askew D.,Scholten R.,1
Network 2_extract,Askew D.,Manning M.,1
Network 2_extract,Burgess S.,Moen A.,1
Network 2_extract,Burgess S.,Taylor P.,1
Network 2_extract,Burgess S.,Scholten R.,1
Network 2_extract,Burgess S.,Lloyd C.,1
Network 2_extract,Harrington R.,Priestley D.,1
Network 2_extract,Harrington R.,Deller K.,1
Network 2_extract,Harrington R.,Part J.,1
Network 2_extract,Harrington R.,Anderson B.,1
Network 2_extract,Harrington R.,Lowe J.,1
Network 2_extract,Buckle R.,Brown S.,1
Network 2_extract,Buckle R.,Van der Rassel J.,1
Network 2_extract,Deller K.,Jones W.,1
Network 2_extract,Deller K.,Taylor P.,1
Network 2_extract,Deller K.,Burnett R.,1
Network 2_extract,Deller K.,Mawson G.,1
Network 2_extract,Landers M.,Reynolds A.,1
Network 2_extract,Atwood W.,Manning M.,1
Network 2_extract,Atwood W.,Sano T.,1
Network 2_extract,Whitlock S.,Williams P.,1
Network 2_extract,Fitton L.,Warriner-Little A.,1
Network 2_extract,Fitton L.,Taylor P.,1
Network 2_extract,Fitton L.,Ovens D.,1
Network 2_extract,Lim P.,Warriner-Little A.,1
Network 2_extract,Lim P.,Lauby D. Sr.,1
Network 2_extract,Raw S.,Evison P.,1
Network 2_extract,Raw S.,Cummings S.,1
Network 2_extract,Lowe J.,Verwey J.,1
Network 2_extract,Lowe J.,Fitton L.,1
Network 2_extract,Lowe J.,Manley P.,1
Network 2_extract,Lowe J.,Spedding G.,1
Network 2_extract,Lowe J.,Smith D.,1
Network 2_extract,Lowe J.,Deller K.,1
Network 2_extract,Caves A.,Schenk J.,1
Network 2_extract,Jouannet B.,Jones W.,1
Network 2_extract,Newton W.,Convery G.,1
Network 2_extract,Jun T.,Convery G.,1
Network 2_extract,Thomson M.,Hamilton A.,1
Network 2_extract,Young D.,Schenk J.,1
Network 2_extract,MacKay A.,Sams L.,1
Network 2_extract,MacKay A.,Jouannet B.,1
Network 2_extract,Smith S.,Dudbridge M.,1
Network 2_extract,Smith S.,Madhoo N.,1
Network 2_extract,Widdows R.,Whatley S.,1
Network 2_extract,Widdows R.,O'Neill H.,1
Network 2_extract,Stoddart G.,Harrington R.,1
Network 2_extract,Stoddart G.,King G.,1
Network 2_extract,Stoddart G.,Taylor P.,1
Network 2_extract,Stoddart G.,Lauby D. Sr.,1
Network 2_extract,player1_name,player2_name,0
