tournament_year,player1_name,player2_name,weight
Network 3_extract,Gray A.,Nicholson P.,1
Network 3_extract,Gray A.,Walsh M.,1
Network 3_extract,Gray A.,Webster D.,1
Network 3_extract,Carver R.,Smith A.,1
Network 3_extract,Mansell M.,Ridd P.,1
Network 3_extract,Part J.,Laursen P.,1
Network 3_extract,Part J.,Shepherd K.,1
Network 3_extract,Part J.,Greebe T.,1
Network 3_extract,Part J.,Davis B.,1
Network 3_extract,Part J.,Wade J.,1
Network 3_extract,Part J.,Suljovic M.,1
Network 3_extract,Part J.,Losper C.,1
Network 3_extract,Part J.,Green A.,1
Network 3_extract,Part J.,Mason C.,1
Network 3_extract,Part J.,Liu C. A.,1
Network 3_extract,Davis B.,Bates B.,1
Network 3_extract,Padgett M.,Hashimoto M.,1
Network 3_extract,Rodriguez C.,Painter K.,1
Network 3_extract,Van Eijden R.,Dobromyslova A.,1
Network 3_extract,Havenga W.,Webster D.,1
Network 3_extract,Hazel P.,Kijamet O.,1
Network 3_extract,O'Neill A.,Francis L.,1
Network 3_extract,Fatum D.,O'Connor S.,1
Network 3_extract,Caves A.,Askew D.,1
Network 3_extract,Caves A.,Alker S.,1
Network 3_extract,Clarys E.,Cadogan W.,1
Network 3_extract,Nagakawa A.,Forde A.,1
Network 3_extract,Schnier H.,Yongsheng S.,1
Network 3_extract,Anderson B.,Clark J.,1
Network 3_extract,Anderson B.,Webster D.,1
Network 3_extract,Anderson B.,Hamilton A.,1
Network 3_extract,Barellano R.,Navratil M.,1
Network 3_extract,Bolton A.,Extercatte E.,1
Network 3_extract,Sayed A.,Yongsheng S.,1
Network 3_extract,Sams L.,Ladley D.,1
Network 3_extract,Sams L.,Kuczynski J.,1
Network 3_extract,Harvey J.,Seyler T.,1
Network 3_extract,player1_name,player2_name,0
